day,stage,motor_b,throttle,throttle_name,price,ema30,p_kash,price_over_pkash,supply,tokens_burned_total,vault_core_usd,vault_sociedad_usd,r_op_usd,burned_total_usd,recirculated_total_usd,staking_total_usd,om_total_usd,deferred_queue_usd,fee_total_usd,users,buy_pressure,sell_pressure,lp_depth_usd,burn_cap_hit,kash_lock_hit
77,1,0,1,NORMAL,0.007184859302731837,0.006786267366903524,0.0006838925547620574,10.50583056169053,5514433083.96721,4485566916.03279,3777942.696636,1629153.245219,2118.298534,5390000.0,0.0,2310000.0,2310000.0,0.0,200000.0,0.0,100000.0,158480.81469082824,300000.0,False,False
78,1,0,1,NORMAL,0.007197586175004765,0.006812804064200379,0.0006940098967289884,10.371013740479022,5504707601.243142,4495292398.756858,3827071.135123,1650469.712964,2173.343599,5460000.0,0.0,2340000.0,2340000.0,0.0,200000.0,0.0,100000.0,158481.7033705361,300000.0,False,False
79,1,0,1,NORMAL,0.007210329495103815,0.00683845086619415,0.0007041611477357358,10.239601429713892,5494999307.045556,4505000692.954444,3876201.222441,1671790.268799,2229.095307,5530000.0,0.0,2370000.0,2370000.0,0.0,200000.0,0.0,100000.0,158482.42931260512,300000.0,False,False
80,1,0,1,NORMAL,0.007223090388859663,0.006863266319269344,0.0007143463973895379,10.111467511077631,5485308164.303114,4514691835.696886,3925332.958646,1693114.913508,2285.55368,5600000.0,0.0,2400000.0,2400000.0,0.0,200000.0,0.0,100000.0,158483.0223166624,300000.0,False,False
81,1,0,1,NORMAL,0.007235869784850183,0.006887305252532624,0.0007245657353688422,9.986491813840386,5475634137.257111,4524365862.742889,3974466.343793,1714443.647874,2342.718743,5670000.0,0.0,2430000.0,2430000.0,0.0,200000.0,0.0,100000.0,158483.50672604505,300000.0,False,False
82,1,0,1,NORMAL,0.007248668450242034,0.006910619007223554,0.0007348192514470165,9.864559802928209,5465977191.228952,4534022808.771048,4023601.377937,1735776.472683,2400.590519,5740000.0,0.0,2460000.0,2460000.0,0.0,200000.0,0.0,100000.0,158483.90242669173,300000.0,False,False
83,1,0,1,NORMAL,0.00726148702012356,0.006933255653217103,0.0007451070355120342,9.745562280368885,5456337292.430537,4543662707.569463,4072738.061133,1757113.388718,2459.169031,5810000.0,0.0,2490000.0,2490000.0,0.0,200000.0,0.0,100000.0,158484.22566321553,300000.0,False,False
84,1,0,1,NORMAL,0.007274326021510468,0.006955260193106998,0.0007554291775831367,9.629395100654438,5446714407.80961,4553285592.19039,4121876.393437,1778454.396765,2518.454304,5880000.0,0.0,2520000.0,2520000.0,0.0,200000.0,0.0,100000.0,158484.4897056019,300000.0,False,False
85,1,0,1,NORMAL,0.007287185892991435,0.006976674754389865,0.0007657857678242707,9.515958900222952,5437108504.923653,4562891495.076347,4171016.374904,1799799.497608,2578.446361,5950000.0,0.0,2550000.0,2550000.0,0.0,200000.0,0.0,100000.0,158484.70539386172,300000.0,False,False
86,1,0,1,NORMAL,0.007300067000805329,0.006997538770287637,0.0007761768965560233,9.40515884097617,5427519551.83702,4572480448.16298,4220158.00559,1821148.692032,2639.145226,6020000.0,0.0,2580000.0,2580000.0,0.0,200000.0,0.0,100000.0,158484.88158297358,300000.0,False,False
87,1,0,1,NORMAL,0.007312969651998053,0.007017889149752825,0.000786602654264782,9.296904367597518,5417947517.037057,4582052482.962943,4269301.285549,1842501.980822,2700.550923,6090000.0,0.0,2610000.0,2610000.0,0.0,200000.0,0.0,100000.0,158485.02550636465,300000.0,False,False
88,1,0,1,NORMAL,0.007325894105189392,0.007037760437200346,0.0007970631316118125,9.191108978250002,5408392369.365674,4591607630.634326,4318446.214838,1863859.364763,2762.663475,6160000.0,0.0,2640000.0,2640000.0,0.0,200000.0,0.0,100000.0,158485.14307284082,300000.0,False,False
89,1,0,1,NORMAL,0.007338840579383958,0.007057184962502515,0.0008075584194392048,9.08769000821054,5398854077.963536,4601145922.036464,4367592.793512,1885220.844641,2825.482906,6230000.0,0.0,2670000.0,2670000.0,0.0,200000.0,0.0,100000.0,158485.23910914914,300000.0,False,False
