iteracion,vault_final_usd,supply_final,precio_luka_final,precio_kash_final,dia_activacion_b2,espiral_muerte,ruina_total,r_op_final
353,149352971.35,3300000000.0,0.04525848,0.04525848,523,0,0,1850406.15
354,118702920.09,3300000000.0,0.03597058,0.03597058,568,0,0,1914895.22
355,129344091.35,3300000000.0,0.03919518,0.03919518,492,0,0,1748015.35
356,463556305.52,3300000000.0,0.14047161,0.14047161,422,0,0,2463769.17
357,113776587.44,3300000000.0,0.03447775,0.03447775,490,0,0,2024082.52
358,87250523.16,3300000000.0,0.02643955,0.02643955,491,0,0,1764761.24
359,87870463.41,3300000000.0,0.02662741,0.02662741,644,0,0,1785390.7
360,311196812.06,3300000000.0,0.09430206,0.09430206,443,0,0,1923315.33
361,207694585.89,3300000000.0,0.06293775,0.06293775,481,0,0,1932440.21
362,149387994.42,3300000000.0,0.04526909,0.04526909,566,0,0,1741489.15
363,371069038.21,3300000000.0,0.11244516,0.11244516,399,0,0,2248628.09
364,103619779.86,3300000000.0,0.03139993,0.03139993,511,0,0,1855843.0
365,171159625.69,3300000000.0,0.05186655,0.05186655,628,0,0,1903067.33
366,212139240.91,3584888064.0,0.05917597,0.05917597,382,0,0,2039074.62
367,136758851.85,3300000000.0,0.04144208,0.04144208,548,0,0,1812515.68
368,98460912.6,3300000000.0,0.02983664,0.02983664,689,0,0,1853032.18
369,124011170.9,3300000000.0,0.03757914,0.03757914,442,0,0,1870854.84
370,596679325.68,3300000000.0,0.18081192,0.18081192,479,0,0,2439463.66
371,223881944.68,3300000000.0,0.06784301,0.06784301,554,0,0,1873525.2
372,207418034.83,3300000000.0,0.06285395,0.06285395,489,0,0,2093982.25
373,98940951.12,3300000000.0,0.02998211,0.02998211,585,0,0,1805618.35
374,2584814373.19,4496760536.0,0.57481699,0.57481699,338,0,0,2680731.46
375,193238880.29,3300000000.0,0.05855724,0.05855724,410,0,0,2140981.0
376,102433808.84,3300000000.0,0.03104055,0.03104055,626,0,0,1716363.37
377,210357140.64,3300000000.0,0.06374459,0.06374459,480,0,0,2063816.92
378,293146159.47,3359618091.0,0.0872558,0.0872558,396,0,0,1844759.35
379,290150970.25,3300000000.0,0.08792454,0.08792454,374,0,0,1974524.86
380,1700315686.25,3896243912.0,0.43639868,0.43639868,376,0,0,2841395.6
381,81920802.84,3300000000.0,0.02482449,0.02482449,629,0,0,1687928.65
382,154212664.41,3300000000.0,0.04673111,0.04673111,472,0,0,1814467.47
383,221728232.36,3300000000.0,0.06719037,0.06719037,453,0,0,1994737.61
384,467466771.78,3698975633.0,0.12637736,0.12637736,375,0,0,2355762.81
385,154933526.58,3300000000.0,0.04694955,0.04694955,551,0,0,1917439.94
386,134611498.5,3300000000.0,0.04079136,0.04079136,414,0,0,1827521.01
387,363449648.99,3300000000.0,0.11013626,0.11013626,461,0,0,1883242.49
388,150562146.65,3300000000.0,0.04562489,0.04562489,476,0,0,2007539.74
389,277516621.52,3300000000.0,0.08409595,0.08409595,525,0,0,1962158.77
390,95927606.82,3300000000.0,0.02906897,0.02906897,648,0,0,1818004.05
391,115547091.29,3300000000.0,0.03501427,0.03501427,526,0,0,1894761.92
392,317140728.18,3300000000.0,0.09610325,0.09610325,453,0,0,2431338.92
393,177404966.31,3300000000.0,0.05375908,0.05375908,467,0,0,1962814.15
394,669995163.87,4068112734.0,0.16469435,0.16469435,341,0,0,2295713.76
395,106388835.84,3300000000.0,0.03223904,0.03223904,471,0,0,1793189.48
396,92850519.33,3300000000.0,0.02813652,0.02813652,543,0,0,1754066.28
397,154863179.51,3300000000.0,0.04692824,0.04692824,499,0,0,1935612.46
398,138920651.32,3300000000.0,0.04209717,0.04209717,373,0,0,2058809.54
399,118947185.26,3300000000.0,0.0360446,0.0360446,590,0,0,1907409.95
400,186802787.55,3300000000.0,0.05660691,0.05660691,401,0,0,1952337.95
401,101257533.33,3300000000.0,0.0306841,0.0306841,427,0,0,1882390.62
402,115812924.48,3300000000.0,0.03509483,0.03509483,497,0,0,1847502.38
403,275931016.92,3300000000.0,0.08361546,0.08361546,538,0,0,1832624.23
404,294219092.15,3300000000.0,0.0891573,0.0891573,536,0,0,1868338.7
405,79474764.76,3300000000.0,0.02408326,0.02408326,644,0,0,1707328.42
406,277382511.15,3300000000.0,0.08405531,0.08405531,433,0,0,2109116.95
407,166618452.15,3300000000.0,0.05049044,0.05049044,539,0,0,1827508.45
408,1273893355.19,3679303686.0,0.34623219,0.34623219,355,0,0,2645972.14
409,298306862.37,3300000000.0,0.09039602,0.09039602,452,0,0,1809190.29
410,156560057.63,3300000000.0,0.04744244,0.04744244,418,0,0,1969421.34
411,107648638.38,3300000000.0,0.0326208,0.0326208,683,0,0,1873436.05
412,408273400.23,3300000000.0,0.12371921,0.12371921,520,0,0,1839751.37
413,132231374.71,3300000000.0,0.04007011,0.04007011,455,0,0,1821133.35
414,219286891.12,3300000000.0,0.06645057,0.06645057,491,0,0,1884412.71
415,179460214.8,3300000000.0,0.05438188,0.05438188,444,0,0,1939199.01
416,218455175.76,3300000000.0,0.06619854,0.06619854,390,0,0,1910000.69
417,185964009.44,3300000000.0,0.05635273,0.05635273,484,0,0,1801495.46
418,106394835.64,3300000000.0,0.03224086,0.03224086,378,0,0,1868404.21
419,244377083.06,3300000000.0,0.07405366,0.07405366,388,0,0,1917813.31
420,165926343.76,3300000000.0,0.05028071,0.05028071,467,0,0,1994119.15
421,134966232.41,3300000000.0,0.04089886,0.04089886,637,0,0,1810081.38
422,106364680.95,3300000000.0,0.03223172,0.03223172,471,0,0,1852010.18
423,151881572.81,3300000000.0,0.04602472,0.04602472,522,0,0,1774578.13
424,111353162.04,3300000000.0,0.03374338,0.03374338,553,0,0,1806805.1
425,291765110.59,3300000000.0,0.08841367,0.08841367,531,0,0,1922749.37
426,281266674.42,3300000000.0,0.08523233,0.08523233,412,0,0,2180904.79
427,329724624.81,3300000000.0,0.09991655,0.09991655,467,0,0,2008224.72
428,139732127.77,3300000000.0,0.04234307,0.04234307,500,0,0,1878258.28
429,112884955.82,3300000000.0,0.03420756,0.03420756,601,0,0,1890240.64
430,151830103.15,3300000000.0,0.04600912,0.04600912,354,0,0,1844127.39
431,124231073.41,3300000000.0,0.03764578,0.03764578,567,0,0,1841266.57
432,136870434.49,3300000000.0,0.04147589,0.04147589,439,0,0,1942520.03
433,181173267.38,3300000000.0,0.05490099,0.05490099,505,0,0,1951079.99
434,240711858.08,3300000000.0,0.07294299,0.07294299,484,0,0,2250361.73
435,156667523.74,3300000000.0,0.04747501,0.04747501,481,0,0,1863471.34
436,160004675.03,3300000000.0,0.04848627,0.04848627,442,0,0,1950962.95
437,680804958.81,3300000000.0,0.20630453,0.20630453,464,0,0,2090680.93
438,281335481.57,3300000000.0,0.08525318,0.08525318,434,0,0,2104306.08
439,195676482.27,3300000000.0,0.0592959,0.0592959,467,0,0,1846862.75
440,473184422.19,3300000000.0,0.14338922,0.14338922,394,0,0,2549013.78
441,563951146.36,3300000000.0,0.17089429,0.17089429,457,0,0,2254620.88
442,113483770.95,3300000000.0,0.03438902,0.03438902,402,0,0,1940246.4
443,97273541.33,3300000000.0,0.02947683,0.02947683,621,0,0,1788463.26
444,978543027.48,3300000000.0,0.29652819,0.29652819,426,0,0,2480944.05
445,240810252.7,3300000000.0,0.0729728,0.0729728,405,0,0,1883602.16
446,127072983.39,3300000000.0,0.03850696,0.03850696,549,0,0,1784368.01
447,273217409.05,3638844495.0,0.07508356,0.07508356,399,0,0,1955783.43
448,87380937.99,3300000000.0,0.02647907,0.02647907,528,0,0,1811469.49
449,140485487.5,3300000000.0,0.04257136,0.04257136,474,0,0,2054607.25
450,111667135.66,3300000000.0,0.03383853,0.03383853,495,0,0,1949733.12
451,95787914.09,3300000000.0,0.02902664,0.02902664,513,0,0,1843458.31
452,179303753.64,3300000000.0,0.05433447,0.05433447,444,0,0,2075459.57
453,263762564.43,3300000000.0,0.07992805,0.07992805,434,0,0,1903127.72
454,4232002268.88,4289964121.0,0.98648897,0.98648897,341,0,0,2656996.88
455,317887890.35,3300000000.0,0.09632966,0.09632966,422,0,0,2021866.84
456,118443125.98,3300000000.0,0.03589186,0.03589186,524,0,0,1796109.62
457,107817566.41,3300000000.0,0.03267199,0.03267199,704,0,0,1775698.32
458,144739847.92,3300000000.0,0.04386056,0.04386056,477,0,0,1889004.0
459,295199311.42,3300000000.0,0.08945434,0.08945434,483,0,0,1964609.84
460,107548107.19,3300000000.0,0.03259034,0.03259034,571,0,0,1817405.91
461,116527382.49,3300000000.0,0.03531133,0.03531133,585,0,0,1930132.66
462,157577332.25,3300000000.0,0.04775071,0.04775071,526,0,0,1975552.82
463,126326409.77,3300000000.0,0.03828073,0.03828073,459,0,0,1993231.29
464,343278383.76,3402981858.0,0.10087576,0.10087576,389,0,0,2119488.69
465,118671649.8,3300000000.0,0.03596111,0.03596111,450,0,0,1840484.13
466,139152002.07,3300000000.0,0.04216727,0.04216727,505,0,0,1941104.97
467,148744121.4,3300000000.0,0.04507398,0.04507398,408,0,0,1995393.32
468,146380739.26,3300000000.0,0.0443578,0.0443578,546,0,0,1870612.86
469,117917731.02,3300000000.0,0.03573265,0.03573265,449,0,0,1895543.98
470,198646687.89,3300000000.0,0.06019597,0.06019597,426,0,0,1912523.63
471,184886765.84,3300000000.0,0.05602629,0.05602629,587,0,0,1875692.49
472,167339910.35,3300000000.0,0.05070906,0.05070906,546,0,0,1897752.48
473,304233437.84,3300000000.0,0.09219195,0.09219195,387,0,0,1911387.58
474,189203457.68,3300000000.0,0.05733438,0.05733438,399,0,0,2163673.84
475,539888327.56,3516903059.0,0.15351243,0.15351243,417,0,0,2394369.68
476,114901866.48,3300000000.0,0.03481875,0.03481875,584,0,0,1749665.86
477,144118824.2,3300000000.0,0.04367237,0.04367237,531,0,0,1801309.16
478,343695649.74,3326028859.0,0.10333514,0.10333514,339,0,0,2065965.09
479,111422281.29,3300000000.0,0.03376433,0.03376433,542,0,0,1857871.93
480,143023328.06,3300000000.0,0.0433404,0.0433404,551,0,0,1823259.26
481,110281194.06,3300000000.0,0.03341854,0.03341854,563,0,0,1826760.39
482,214205890.93,3300000000.0,0.06491088,0.06491088,555,0,0,1822997.88
483,560707980.8,4567539896.0,0.1227593,0.1227593,352,0,0,2376614.81
484,129478243.65,3300000000.0,0.03923583,0.03923583,477,0,0,1876606.88
485,286940173.99,3300000000.0,0.08695157,0.08695157,476,0,0,1911101.54
486,737969178.43,3445838772.0,0.21416242,0.21416242,417,0,0,2657971.77
487,225722344.17,3300000000.0,0.06840071,0.06840071,518,0,0,1871269.39
488,659341426.0,3301442527.0,0.19971313,0.19971313,398,0,0,2750039.99
489,178506879.61,3300000000.0,0.05409299,0.05409299,488,0,0,1951341.48
490,101317426.24,3300000000.0,0.03070225,0.03070225,571,0,0,1797496.34
491,824209498.15,3300000000.0,0.24976045,0.24976045,404,0,0,2597587.57
492,154312043.58,3300000000.0,0.04676123,0.04676123,521,0,0,1940502.37
493,110170800.6,3300000000.0,0.03338509,0.03338509,586,0,0,1773521.27
494,423929641.18,3300000000.0,0.12846353,0.12846353,481,0,0,1873700.17
495,212088861.42,3300000000.0,0.06426935,0.06426935,542,0,0,1927605.47
496,970686217.64,3647995880.0,0.26608753,0.26608753,378,0,0,2751835.6
497,107587766.45,3300000000.0,0.03260235,0.03260235,526,0,0,1904447.07
498,458802999.43,3487830413.0,0.13154395,0.13154395,400,0,0,2395328.12
499,163493371.22,3300000000.0,0.04954345,0.04954345,438,0,0,1992357.91
500,126995047.38,3300000000.0,0.03848335,0.03848335,439,0,0,1888525.97
501,289356873.0,3300000000.0,0.0876839,0.0876839,447,0,0,2028809.23
502,310448282.79,3300000000.0,0.09407524,0.09407524,446,0,0,1857284.45
503,137749247.72,3300000000.0,0.0417422,0.0417422,531,0,0,1824067.95
504,3312964095.09,4714916080.0,0.702656,0.702656,330,0,0,2737115.69
505,339831427.76,3300000000.0,0.10297922,0.10297922,434,0,0,1957384.92
506,403501516.51,3300000000.0,0.12227319,0.12227319,453,0,0,2032364.97
507,131767450.5,3300000000.0,0.03992953,0.03992953,585,0,0,1843760.93
508,152338342.87,3300000000.0,0.04616313,0.04616313,405,0,0,2233720.63
509,433019705.44,3300000000.0,0.13121809,0.13121809,437,0,0,2138474.83
510,149906650.45,3300000000.0,0.04542626,0.04542626,580,0,0,1837358.57
511,109054761.85,3300000000.0,0.0330469,0.0330469,580,0,0,1820374.44
512,846850096.34,3300000000.0,0.25662124,0.25662124,418,0,0,2572087.33
513,335283911.56,3300000000.0,0.10160119,0.10160119,486,0,0,1955698.8
514,282249101.51,3300000000.0,0.08553003,0.08553003,383,0,0,2014357.15
515,203614241.59,3300000000.0,0.06170129,0.06170129,485,0,0,1775292.96
516,154487506.02,3300000000.0,0.0468144,0.0468144,451,0,0,1933602.74
517,207061787.41,3300000000.0,0.062746,0.062746,402,0,0,2098678.01
518,136033720.4,3300000000.0,0.04122234,0.04122234,539,0,0,1844670.03
519,117844166.02,3300000000.0,0.03571035,0.03571035,569,0,0,1884758.34
520,116852905.17,3300000000.0,0.03540997,0.03540997,610,0,0,1873613.53
521,119842314.84,3300000000.0,0.03631585,0.03631585,476,0,0,2008854.35
522,149870492.97,3300000000.0,0.0454153,0.0454153,519,0,0,1953810.5
523,124241572.58,3300000000.0,0.03764896,0.03764896,580,0,0,1848904.33
524,99803556.11,3300000000.0,0.0302435,0.0302435,590,0,0,1804407.94
525,176036425.22,3300000000.0,0.05334437,0.05334437,456,0,0,1776297.43
526,88029544.38,3300000000.0,0.02667562,0.02667562,597,0,0,1744271.49
527,130633752.46,3300000000.0,0.03958599,0.03958599,581,0,0,1847661.56
528,175291638.89,3300000000.0,0.05311868,0.05311868,534,0,0,1845462.81
529,89599324.75,3300000000.0,0.02715131,0.02715131,515,0,0,1849350.41
530,347248514.3,3300000000.0,0.10522682,0.10522682,435,0,0,2230967.11
531,301185857.81,3300000000.0,0.09126844,0.09126844,443,0,0,2224131.33
532,134371914.46,3300000000.0,0.04071876,0.04071876,463,0,0,1857401.51
533,167010465.01,3300000000.0,0.05060923,0.05060923,494,0,0,1955295.57
534,690668752.85,3300000000.0,0.20929356,0.20929356,380,0,0,2663250.6
535,147694154.2,3300000000.0,0.0447558,0.0447558,526,0,0,1883295.96
536,115381488.35,3300000000.0,0.03496409,0.03496409,570,0,0,2002826.2
537,112206255.56,3300000000.0,0.0340019,0.0340019,601,0,0,1822077.84
538,368816320.09,3603615713.0,0.10234618,0.10234618,381,0,0,2365331.28
539,216499970.61,3445899347.0,0.06282829,0.06282829,378,0,0,1992378.48
540,149531935.94,3300000000.0,0.04531271,0.04531271,373,0,0,2046262.21
541,142107305.58,3300000000.0,0.04306282,0.04306282,639,0,0,1871807.62
542,94173623.42,3300000000.0,0.02853746,0.02853746,563,0,0,1765958.77
543,351681089.2,3300000000.0,0.10657003,0.10657003,600,0,0,1860249.5
544,84693092.93,3300000000.0,0.02566457,0.02566457,543,0,0,1794384.85
545,486325440.88,3300000000.0,0.14737135,0.14737135,436,0,0,2236880.09
546,302125457.81,3300000000.0,0.09155317,0.09155317,488,0,0,1900651.32
547,121325831.31,3300000000.0,0.0367654,0.0367654,373,0,0,2010874.5
548,113245437.83,3300000000.0,0.0343168,0.0343168,424,0,0,1880759.18
549,394439207.96,3300000000.0,0.11952703,0.11952703,512,0,0,1929563.23
550,147217681.39,3300000000.0,0.04461142,0.04461142,552,0,0,1932866.8
551,106631309.14,3300000000.0,0.03231252,0.03231252,567,0,0,1958844.19
552,779905866.81,3300000000.0,0.23633511,0.23633511,480,0,0,2577066.74
553,414747029.83,3595174720.0,0.11536213,0.11536213,376,0,0,2169740.94
554,275525219.32,3643148265.0,0.07562833,0.07562833,409,0,0,1877237.04
555,94066311.38,3300000000.0,0.02850494,0.02850494,547,0,0,1739246.62
556,311919421.56,3300000000.0,0.09452104,0.09452104,435,0,0,2044721.49
557,304724121.95,3300000000.0,0.09234064,0.09234064,455,0,0,2030202.4
558,240860570.62,3300000000.0,0.07298805,0.07298805,430,0,0,1858235.28
559,120071594.7,3300000000.0,0.03638533,0.03638533,494,0,0,2024246.02
560,137721563.9,3300000000.0,0.04173381,0.04173381,522,0,0,1879405.1
561,463983350.68,3300000000.0,0.14060102,0.14060102,463,0,0,2223946.99
562,240019381.08,3300000000.0,0.07273315,0.07273315,395,0,0,1949940.61
563,210746914.57,3300000000.0,0.0638627,0.0638627,430,0,0,1872589.0
564,233658628.19,3300000000.0,0.07080564,0.07080564,378,0,0,1959037.2
565,774131569.34,3300000000.0,0.23458532,0.23458532,501,0,0,2415236.03
566,964358705.23,3569577422.0,0.27016047,0.27016047,405,0,0,2517562.24
567,207470910.19,3300000000.0,0.06286997,0.06286997,445,0,0,1784989.9
568,217612391.53,3300000000.0,0.06594315,0.06594315,439,0,0,2003958.24
569,264118929.38,3300000000.0,0.08003604,0.08003604,421,0,0,1991439.78
570,203368195.11,3300000000.0,0.06162673,0.06162673,517,0,0,1912963.25
571,945376017.44,4178927376.0,0.22622456,0.22622456,385,0,0,2655419.84
572,173346378.24,3300000000.0,0.05252921,0.05252921,519,0,0,2030571.7
573,315175054.45,3300000000.0,0.09550759,0.09550759,420,0,0,2000422.91
574,141866369.9,3300000000.0,0.04298981,0.04298981,380,0,0,1781729.43
575,131697725.91,3300000000.0,0.0399084,0.0399084,487,0,0,1973209.66
576,1219098251.57,3772630097.0,0.3231428,0.3231428,356,0,0,2874909.55
577,139178271.62,3300000000.0,0.04217523,0.04217523,617,0,0,1889771.83
578,146795230.62,3300000000.0,0.0444834,0.0444834,473,0,0,1866102.08
579,182315997.51,3300000000.0,0.05524727,0.05524727,462,0,0,1951960.28
580,176472282.48,3300000000.0,0.05347645,0.05347645,434,0,0,1935402.5
581,159970463.7,3300000000.0,0.0484759,0.0484759,541,0,0,1895676.64
582,119843957.06,3300000000.0,0.03631635,0.03631635,526,0,0,1810090.21
583,259376510.85,3300000000.0,0.07859894,0.07859894,522,0,0,1879607.27
584,177222791.49,3560439284.0,0.04977554,0.04977554,389,0,0,1998491.2
585,375259012.87,3370939760.0,0.11132178,0.11132178,419,0,0,2129228.42
586,129273246.98,3300000000.0,0.03917371,0.03917371,556,0,0,1912116.43
587,478000289.93,3300000000.0,0.14484857,0.14484857,478,0,0,1856969.05
588,111846161.11,3300000000.0,0.03389278,0.03389278,434,0,0,1966967.23
589,128038013.76,3300000000.0,0.0387994,0.0387994,524,0,0,1840551.88
590,211865939.8,3300000000.0,0.0642018,0.0642018,458,0,0,2065345.28
591,115352867.79,3300000000.0,0.03495541,0.03495541,467,0,0,1982452.81
592,137621263.05,3300000000.0,0.04170341,0.04170341,529,0,0,1866371.87
593,131250511.73,3300000000.0,0.03977288,0.03977288,432,0,0,1923669.21
594,390488050.19,3300000000.0,0.11832971,0.11832971,487,0,0,1954688.73
595,159783559.19,3300000000.0,0.04841926,0.04841926,435,0,0,1847894.0
596,311968041.04,3516614598.0,0.0887126,0.0887126,398,0,0,2208761.59
597,128489360.3,3300000000.0,0.03893617,0.03893617,553,0,0,1872365.15
598,457151068.52,3300000000.0,0.13853063,0.13853063,542,0,0,2063302.25
599,114284584.87,3300000000.0,0.03463169,0.03463169,428,0,0,1808801.31
600,101989028.68,3300000000.0,0.03090577,0.03090577,672,0,0,1780645.86
601,86402865.04,3300000000.0,0.02618269,0.02618269,497,0,0,1803152.01
602,160280441.93,3300000000.0,0.04856983,0.04856983,655,0,0,1820071.2
603,173218512.37,3300000000.0,0.05249046,0.05249046,613,0,0,1823316.18
604,325346187.18,3300000000.0,0.09858975,0.09858975,499,0,0,1953188.9
605,100803669.8,3300000000.0,0.03054657,0.03054657,599,0,0,1891675.84
606,161554818.3,3300000000.0,0.04895601,0.04895601,440,0,0,1937935.51
607,148475593.67,3300000000.0,0.0449926,0.0449926,447,0,0,2013167.18
608,462105232.55,3930333485.0,0.11757405,0.11757405,328,0,0,2171806.55
609,761237213.12,4282122470.0,0.177771,0.177771,334,0,0,2588399.72
610,253906550.44,3300000000.0,0.07694138,0.07694138,462,0,0,1977448.05
611,121121967.32,3300000000.0,0.03670363,0.03670363,541,0,0,1916695.03
612,188455411.12,3397153767.0,0.0554745,0.0554745,401,0,0,1991585.26
613,522282622.41,3355246738.0,0.15566146,0.15566146,411,0,0,2242323.84
614,168444221.59,3300000000.0,0.0510437,0.0510437,517,0,0,2076184.88
615,212137534.1,3300000000.0,0.0642841,0.0642841,487,0,0,1914434.46
616,229712506.73,3300000000.0,0.06960985,0.06960985,583,0,0,1781563.02
617,328775572.25,3554020002.0,0.09250808,0.09250808,362,0,0,2074776.26
618,191971190.07,3300000000.0,0.05817309,0.05817309,427,0,0,2055514.56
619,198289745.09,3300000000.0,0.0600878,0.0600878,428,0,0,1926847.12
620,171294622.02,3300000000.0,0.05190746,0.05190746,566,0,0,1817832.87
621,90436882.74,3300000000.0,0.02740512,0.02740512,675,0,0,1801700.33
622,118576635.06,3300000000.0,0.03593231,0.03593231,525,0,0,1998732.14
623,448213509.14,4281685370.0,0.10468156,0.10468156,357,0,0,2428368.65
624,115753202.67,3300000000.0,0.03507673,0.03507673,451,0,0,1882815.02
625,132127336.03,3300000000.0,0.04003859,0.04003859,477,0,0,1853722.12
626,236390974.01,3300000000.0,0.07163363,0.07163363,484,0,0,1926175.75
627,102174107.71,3300000000.0,0.03096185,0.03096185,536,0,0,1906369.54
628,194856573.31,3300000000.0,0.05904745,0.05904745,422,0,0,2036489.52
629,335998700.19,3300000000.0,0.10181779,0.10181779,403,0,0,2075653.37
630,485753007.25,3300000000.0,0.14719788,0.14719788,525,0,0,1854748.97
631,232941545.83,3300000000.0,0.07058835,0.07058835,510,0,0,1944858.87
632,529055157.52,3332895991.0,0.15873737,0.15873737,383,0,0,2005689.94
633,146355877.79,3300000000.0,0.04435027,0.04435027,600,0,0,1888680.96
634,568246148.08,3300000000.0,0.1721958,0.1721958,400,0,0,2390042.5
635,254343564.08,3300000000.0,0.07707381,0.07707381,578,0,0,1847669.88
636,150116259.04,3300000000.0,0.04548978,0.04548978,590,0,0,1893792.15
637,158399994.74,3300000000.0,0.048,0.048,556,0,0,1908701.07
638,558718280.7,4104729103.0,0.13611575,0.13611575,385,0,0,2335288.31
639,109619182.28,3300000000.0,0.03321793,0.03321793,432,0,0,1866553.43
